id	text	title
1268	among Indian states, with 1.1 per 100,000 in 2011. In respect of female empowerment, some negative factors such as higher suicide rate, lower share of earned income, child marriage, complaints of sexual harassment and limited freedom are reported. The child marriage is lower in Kerala. The Malappuram district has the highest number of child marriage and the number of such cases are increasing in Malappuram. The child marriages are particularly higher among the Muslim community. In 2019, Kerala recorded the highest child sex abuse complaints in India.In 2015, Kerala had the highest conviction rate of any state, over 77%. Kerala	Kerala
1269	"has the lowest proportion of homeless people in rural India, <0.1%, and the state is attempting to reach the goal of becoming the first ""Zero Homeless State"", in addition to its acclaimed ""Zero landless project"", with private organisations and the expatriate Malayali community funding projects for building homes for the homeless. The state was also among the lowest in the India State Hunger Index next only to Punjab. In 2015 Kerala became the first ""complete digital state"" by implementing e-governance initiatives.=== Healthcare ===Kerala is a pioneer in implementing the universal health care program. The sub-replacement fertility level and infant mortality"	Kerala
1270	rate are lower compared to those of other states, estimated from 12: 49 to 14: 5 deaths per 1,000 live births; as per the National Family Health Survey 2015–16, it has dropped to 6. According to a study commissioned by Lien Foundation, a Singapore-based philanthropic organisation, Kerala is considered to be the best place to die in India based on the state's provision of palliative care for patients with serious illnesses. However, Kerala's morbidity rate is higher than that of any other Indian state—118 (rural) and 88 (urban) per 1,000 people. The corresponding figures for all India were 55 and	Kerala
1271	"54 per 1,000, respectively as of 2005.: 5 Kerala's 13.3% prevalence of low birth weight is higher than that of many first world nations. Outbreaks of water-borne diseases such as diarrhoea, dysentery, hepatitis, and typhoid among the more than 50% of people who rely on 3 million water wells is an issue worsened by the lack of sewers.: 5–7 As of 2017, the state has the highest number of diabetes patients and also the highest prevalence rate of the disease in India.The United Nations Children's Fund (UNICEF) and the World Health Organization designated Kerala the world's first ""baby-friendly state"" because"	Kerala
1272	"of its effective promotion of breast-feeding over formulas. Over 95% of Keralite births are hospital delivered and the state also has the lowest infant mortality rate in the country. The third National Family Health Survey ranks Kerala first in ""Institutional Delivery"" with 100% births in medical facilities. Ayurveda,: 13 siddha, and endangered and endemic modes of traditional medicine, including kalari, marmachikitsa and vishavaidyam, are practised. Some occupational communities such as Kaniyar were known as native medicine men in relation to the practice of such streams of medical systems, apart from their traditional vocation. These propagate via gurukula discipleship,: 5–6 and"	Kerala
1273	comprise a fusion of both medicinal and alternative treatments.: 15 The Arya Vaidya Sala established by Vaidyaratnam P. S. Warrier at Kottakkal (about 10 km from Malappuram) in 1902, is the largest Ayurvedic medicinal network and health centre in the state. It is also one of the largest Ayurvedic medicinal brands in the world.In 2014, Kerala became the first state in India to offer free cancer treatment to the poor, via a program called Sukrutham. People in Kerala experience elevated incidence of cancers, liver and kidney diseases. In April 2016, the Economic Times reported that 250,000 residents undergo treatment for	Kerala
1274	cancer. It also reported that approximately 150 to 200 liver transplants are conducted in the region's hospitals annually. Approximately 42,000 cancer cases are reported in the region annually. This is believed to be an underestimate as private hospitals may not be reporting their figures. Long waiting lists for kidney donations has stimulated illegal trade in human kidneys, and prompted the establishment of the Kidney Federation of India which aims to support financially disadvantaged patients. As of 2017–18, there are 6,691 modern medicine institutions under the department of health services, of which the total bed strength is 37,843; 15,780 in rural	Kerala
1275	areas and 22,063 in urban.=== Language ===Malayalam is the official language of Kerala, and one of the six Classical languages of India. There is a significant Tamil population in Idukki district, which accounts for 17.48% of its total population. Tulu and Kannada are spoken mainly in the northern parts of Kasaragod district, each of which account for 8.77% and 4.23% of total population in the district, respectively.=== Religion ===Kerala is very religiously diverse with Hindus, Muslims and Christians having a significant population throughout the state, Kerala is often regraded as one of the most diverse state in all of India.	Kerala
1276	Hinduism is the most widely professed faith in Kerala, with significant Muslim and Christian minorities. In comparison with the rest of India, Kerala experiences relatively little sectarianism. According to 2011 Census of India figures, 54.7% of Kerala's residents are Hindus, 26.6% are Muslims, 18.4% are Christians, and the remaining 0.3% follow another religion or have no religious affiliation. Hindus represent the biggest religious group in all districts except Malappuram, where they are outnumbered by Muslims. Kerala has the largest population of Christians in India. As of 2016, Hindus, Muslims, Christians and others account for 41.9%, 42.6%, 15.4% and 0.2% of	Kerala
1277	the total child births in the state, respectively.The mythological legends regarding the origin of Kerala are Hindu in nature. Kerala produced several saints and movements. Adi Shankara was a religious philosopher who contributed to Hinduism and propagated the philosophy of Advaita. He was instrumental in establishing four mathas at Sringeri, Dwarka, Puri and Jyotirmath. Melpathur Narayana Bhattathiri was another religious figure who composed Narayaniyam, a collection of verses in praise of the Hindu God Krishna.Islam arrived in Kerala, a part of the larger Indian Ocean rim, via spice and silk traders from the Middle East. Historians do not rule out	Kerala
1278	the possibility of Islam being introduced to Kerala as early as the seventh century CE. Notable has been the occurrence of Cheraman Perumal Tajuddin, the mythical Hindu king that moved to Arabia to meet the Islamic Prophet Muhammad and converted to Islam. Kerala Muslims are generally referred to as the Mappilas. Mappilas are but one among the many communities that forms the Muslim population of Kerala. According to the Legend of Cheraman Perumals, the first Indian mosque was built in 624 CE at Kodungallur with the mandate of the last the ruler (the Cheraman Perumal) of Chera dynasty, who converted	Kerala
1279	to Islam during the lifetime of Prophet Muhammad (c. 570–632). According to Qissat Shakarwati Farmad, the Masjids at Kodungallur, Kollam, Madayi, Barkur, Mangalore, Kasaragod, Kannur, Dharmadam, Panthalayini, and Chaliyam, were built during the era of Malik Dinar, and they are among the oldest Masjids in Indian Subcontinent. It is believed that Malik Dinar was died at Thalangara in Kasaragod town. According to popular tradition, Islam was brought to Lakshadweep islands, on the western side of Kerala, by Ubaidullah in 661 CE. His grave is believed to be located on the island of Andrott. A few Umayyad (661–750 CE) coins were	Kerala
1280	discovered from Kothamangalam in the eastern part of Ernakulam district.According to some scholars, the Mappilas are the oldest settled Muslim community in South Asia. The monopoly of overseas spice trade from Malabar Coast was safe with the West Asian shipping magnates of Kerala ports. The Muslims were a major financial power to be reckoned within the kingdoms of Kerala and had great political influence in the Hindu royal courts. The Koyilandy Jumu'ah Mosque contains an Old Malayalam inscription written in a mixture of Vatteluttu and Grantha scripts which dates back to 10th century CE. It is a rare surviving document	Kerala
1281	recording patronage by a Kerala king to the Muslims of Kerala. A 13th century granite inscription, written in a mixture of Old Malayalam and Arabic, at Muchundi Mosque in Kozhikode mentions a donation by the king to the mosque. Travellers have recorded the considerably huge presence of Muslim merchants and settlements of sojourning traders in most of the ports of Kerala. Immigration, intermarriage and missionary activity/conversion—secured by the common interest in the spice trade—helped in this development. Most of the Muslims in Kerala follow the Shāfiʿī school of religious law (Samastha Kerala Jamiat-ul-Ulema) while a large minority follow movements that	Kerala
1282	developed within Sunni Islam. The latter section consists of majority Salafists (Kerala Nadvathul Mujahideen). There is a large Keralan diaspora in the Middle East.Ancient Christian tradition says that Christianity reached the shores of Kerala in 52 CE with the arrival of Thomas the Apostle, one of the Twelve Apostles of Jesus Christ. Saint Thomas Christians include Syro-Malabar Catholic, Syro-Malankara Catholic, Jacobite Syrian Christian Church, Mar Thoma Syrian Church, Malankara Orthodox Syrian Church, the Syrian Anglicans of the CSI and Pentecostal Saint Thomas Christians. The origin of the Latin Catholic Christians in Kerala is the result of the missionary endeavours of	Kerala
1283	the Portuguese Padroado in the 16th century. As a consequence of centuries of mixing with colonial immigrants, beginning with the Portuguese, Dutch, French, British and other Europeans, there is a community of Anglo-Indians in Kerala of mixed European and Indian parentage or ancestry. Kerala has the highest population of Christians among all the states of India.Judaism reached Kerala in the 10th century BCE during the time of King Solomon. They are called Cochin Jews or Malabar Jews and are the oldest group of Jews in India. There was a significant Jewish community which existed in Kerala until the 20th century,	Kerala
1284	when most of them migrated to Israel. The Paradesi Synagogue at Kochi is the oldest synagogue in the Commonwealth. Jainism has a considerable following in the Wayanad district.Buddhism was popular in the time of Ashoka but vanished by the 12th century CE. Certain Hindu communities such as the Samantan Kshatriyas, Ambalavasis, Nairs, Thiyyas and some Muslims around North Malabar used to follow a traditional matrilineal system known as marumakkathayam, although this practice ended in the years after Indian independence. Other Muslims, Christians, and some Hindu castes such as the Namboothiris, most of the Ambalavasi castes and the Ezhavas followed makkathayam,	Kerala
1285	a patrilineal system. Owing to the former matrilineal system, women in Kerala enjoy a high social status. However, gender inequality among low caste men and women is reportedly higher compared to that in other castes.: 1== Education ==The Kerala school of astronomy and mathematics flourished between the 14th and 16th centuries. In attempting to solve astronomical problems, the Kerala school independently created a number of important mathematics concepts, including series expansion for trigonometric functions. The Kerala School of Astronomy and Mathematics was based at Vettathunadu (Tirur region). In the early decades of the 19th century, the modern educational transformation of	Kerala
1286	Kerala was triggered by the efforts of the Church Mission Society missionaries to promote mass education. Following the recommendations of the Wood's despatch of 1854, the princely states of Travancore and Cochin launched mass education drives mainly based on castes and communities, and introduced a system of grant-in-aid to attract more private initiatives. The efforts by leaders such as Vaikunda Swami, Narayana Guru, Ayyankali, and Kuriakose Elias Chavara in aiding the socially discriminated castes in the state—with the help of community-based organisations like Nair Service Society, SNDP, Muslim Educational Society, Muslim Mahajana Sabha, Yoga Kshema Sabha (of Nambudiris) and congregations	Kerala
1287	of Christian churches—led to the further development of mass education in Kerala.According to the first economic census, conducted in 1977, 99.7% of the villages in Kerala had a primary school within 2 kilometres (1.2 mi), 98.6% had a middle school within 2 kilometres (1.2 mi) and 96.7% had a high school or higher secondary school within 5 kilometres (3.1 mi).: 62 In 1991, Kerala became the first state in India to be recognised as completely literate, although the effective literacy rate at that time was only 90%. In 2006–2007, the state topped the Education Development Index (EDI) of the 21	Kerala
1288	major states in India. As of 2007, enrolment in elementary education was almost 100%; and, unlike other states in India, educational opportunity was almost equally distributed among sexes, social groups, and regions. According to the 2011 census, Kerala has a 93.9% literacy, compared to the national literacy rate of 74.0%. In January 2016, Kerala became the first Indian state to achieve 100% primary education through its Athulyam literacy programme.The educational system prevailing in the state's schools specifies an initial 10-year course of study, which is divided into three stages: lower primary, upper primary, and secondary school—known as 4+3+3, which signifies	Kerala
1289	the number of years for each stage. After the first 10 years of schooling, students typically enroll in Higher Secondary Schooling in one of the three major streams—liberal arts, commerce, or science. Upon completing the required coursework, students can enroll in general or professional undergraduate (UG) degree-college programmes. The majority of public schools are affiliated with the State Council of Educational Research and Training, Kerala (SCERT Kerala). There are 15,892 schools under the SCERT, of which 5,986 are government schools, 8,183 are aided schools, and the rest are either un-aided or technical schools. Other educational boards are the Indian Certificate	Kerala
1290	of Secondary Education (ICSE), the Central Board for Secondary Education (CBSE), and the National Institute of Open Schooling (NIOS). English is the language of instruction in most self-financing schools, while government and government-aided schools offer instruction in English or Malayalam. Though the cost of education is generally considered low in Kerala, according to the 61st round of the National Sample Survey (2004–2005), per capita spending on education by the rural households was reported to be ₹41 (51¢ US) for Kerala, more than twice the national average. The survey also revealed that the rural-urban difference in household expenditure on education was	Kerala
1291	much less in Kerala than in the rest of India.CMS College, Kottayam, established in 1817, is the first western-style college, and one of the oldest colleges, in India. Government Brennen College, Thalassery, founded by philanthropist Edward Brennen in 1862, and Government Victoria College, Palakkad, founded in 1866, are among the oldest educational institutions in India.The KITE Kerala is a state owned special purpose company under education department of the Government of Kerala. It was developed to support ICT enabled education for schools in the state. The erstwhile IT@School Project was transformed into KITE for extending its scope of operations in	Kerala
1292	August 2017. Kerala is the first Indian state to have ICT-enabled education with hi-tech classrooms in all public schools. Kerala topped in the School Education Quality Index published by NITI Aayog in 2019.The Indian Naval Academy, located at Ezhimala, is Asia's largest, and the world's third-largest, naval academy.== Culture ==The culture of Kerala is composite and cosmopolitan in nature and it is an integral part of Indian culture. It is a synthesis of Aryan, Dravidian, Arab, and European cultures, developed over millennia, under influences from other parts of India and abroad. It is defined by its antiquity and the organic	Kerala
1293	continuity sustained by the Malayali people. It was elaborated through centuries of contact with neighbouring and overseas cultures. However, the geographical insularity of Kerala from the rest of the country has resulted in the development of a distinctive lifestyle, art, architecture, language, literature and social institutions. Over 10,000 festivals are celebrated in the state every year. The Malayalam calendar, a solar sidereal calendar started from 825 CE in Kerala, finds common usage in planning agricultural and religious activities. Malayalam, one of the classical languages in India, is Kerala's official language. Over a dozen other scheduled and unscheduled languages are also	Kerala
1294	"spoken. Kerala has the greatest consumption of alcohol in India.=== Festivals ===Many of the temples in Kerala hold festivals on specific days of the year. A common characteristic of these festivals is the hoisting of a holy flag which is brought down on the final day of the festival after immersing the deity. Some festivals include Poorams, the best known of these being the Thrissur Pooram. ""Elephants, firework displays and huge crowds"" are the major attractions of Thrissur Pooram. Other known festivals are Makaravilakku, Chinakkathoor Pooram, Attukal Pongala and Nenmara Vallangi Vela Other than these, festivals locally known as utsavams"	Kerala
1295	are conducted by many temples mostly on annual basis. Temples that can afford it will usually involve at least one richly caparisoned elephant as part of the festivities. The idol in the temple is taken out on a procession around the countryside atop this elephant. When the procession visits homes around the temple, people will usually present rice, coconuts, and other offerings to it. Processions often include traditional music such as Panchari melam or Panchavadyam. Eid al-Fitr and Eid al-Adha are celebrated by the Muslim community of the state while the festivals like Christmas and Easter are observed by the	Kerala
1296	Christians.==== Onam ====Onam is a harvest festival celebrated by the people of Kerala and is reminiscent of the state's agrarian past. It is a local festival of Kerala consisting of a four-day public holidays; from Onam Eve (Uthradam) to the fourth Onam Day. Onam falls in the Malayalam month of Chingam (August–September) and marks the commemoration of the homecoming of King Mahabali. The total duration of Onam is 10 days and it is celebrated all across Kerala. It is one of the festivals celebrated with cultural elements such as Vallam Kali, Pulikali, Pookkalam, Thumbi Thullal and Onavillu.=== Dance ===Kerala is	Kerala
1297	home to a number of performance arts. These include five classical dance forms: Kathakali, Mohiniyattam, Koodiyattom, Thullal and Krishnanattam, which originated and developed in the temple theatres during the classical period under the patronage of royal houses. Kerala natanam, Thirayattam, Kaliyattam, Theyyam, Koothu and Padayani are other dance forms associated with the temple culture of the region. Some traditional dance forms such as Oppana and Duffmuttu were popular among the Muslims of the state, while Margamkali and Parichamuttukali are popular among the Syrian Christians and Chavittu nadakom is popular among the Latin Christians.=== Music ===The development of classical music in	Kerala
1298	Kerala is attributed to the contributions it received from the traditional performance arts associated with the temple culture of Kerala. The development of the indigenous classical music form, Sopana Sangeetham, illustrates the rich contribution that temple culture has made to the arts of Kerala. Carnatic music dominates Keralite traditional music. This was the result of Swathi Thirunal Rama Varma's popularisation of the genre in the 19th century. Raga-based renditions known as sopanam accompany kathakali performances. Melam; including the paandi and panchari variants, is a more percussive style of music: it is performed at Kshetram-centered festivals using the chenda. Panchavadyam is	Kerala
1299	a form of percussion ensemble, in which artists use five types of percussion instrument. Kerala's visual arts range from traditional murals to the works of Raja Ravi Varma, the state's most renowned painter. Most of the castes and communities in Kerala have rich collections of folk songs and ballads associated with a variety of themes; Vadakkan Pattukal (Northern Ballads), Thekkan pattukal (Southern Ballads), Vanchi pattukal (Boat Songs), Mappila Pattukal (Muslim songs) and Pallipattukal (Church songs) are a few of them.=== Cinema ===Malayalam films carved a niche for themselves in the Indian film industry with the presentation of social themes. Directors	Kerala
1300	from Kerala, like Adoor Gopalakrishnan, Mankada Ravi Varma, G. Aravindan, Bharathan, P. Padmarajan, M.T.Vasudevan Nair, K.G. George, Priyadarshan, John Abraham, Ramu Karyat, K S Sethumadhavan, A. Vincent and Shaji N Karun have made a considerable contribution to the Indian parallel cinema. Kerala has also given birth to numerous actors, such as Mohanlal, Mammootty, Satyan, Prem Nazir, Madhu, Sheela, Sharada, Miss Kumari, Jayan, Adoor Bhasi, Seema, Bharath Gopi, Thilakan, Vijaya Raghavan, Kalabhavan Mani, Indrans, Shobana, Nivin Pauly, Sreenivasan, Urvashi, Manju Warrier, Suresh Gopi, Jayaram, Murali, Shankaradi, Kavya Madhavan, Bhavana Menon, Prithviraj, Parvathy (actress), Jayasurya, Dulquer Salmaan, Oduvil Unnikrishnan, Jagathy Sreekumar, Nedumudi	Kerala
1301	Venu, KPAC Lalitha, Innocent and Fahad Fazil. Late Malayalam actor Prem Nazir holds the world record for having acted as the protagonist of over 720 movies. Since the 1980s, actors Mohanlal and Mammootty have dominated the movie industry; Mohanlal has won five National Film Awards (four for acting), while Mammootty has three National Film Awards for acting. Malayalam Cinema has produced a few more notable personalities such as K.J. Yesudas, K.S. Chitra, M.G. Sreekumar, Vayalar Rama Varma, V. Madhusoodanan Nair, M.T. Vasudevan Nair and O.N.V. Kurup, the last two mentioned being recipients of Jnanpith award, the highest literary award in	Kerala
1302	India. Resul Pookutty, who is from Kerala, is only the second Indian to win an academy award for sound design, for the breakthrough film Slumdog Millionaire. As of 2018, Malayalam cinema has got 14 awards for the best actor, 6 for the best actress, 11 for the best film, and 13 for the best film director in the National Film Awards, India.=== Literature ===The Sangam literature can be considered as the ancient predecessor of Malayalam. Malayalam literature starts from the Old Malayalam period (9th–13th century CE) and includes such notable writers as the 14th-century Niranam poets (Madhava Panikkar, Sankara Panikkar	Kerala
1303	"and Rama Panikkar), and the 16th-century poet Thunchaththu Ezhuthachan, whose works mark the dawn of both the modern Malayalam language and its poetry. For the first 600 years of Malayalam calendar, the literature mainly consisted of the oral Ballads such as Vadakkan Pattukal in North Malabar and Thekkan Pattukal in Southern Travancore. Designated a ""Classical Language in India"" in 2013, it developed into the current form mainly by the influence of the poets Cherusseri Namboothiri, Thunchaththu Ezhuthachan, and Poonthanam Nambudiri, in the 15th and the 16th centuries of Common Era. Unnayi Variyar, a probable poet of 17th/18th century CE, and"	Kerala
1304	"Kunchan Nambiar, a poet of 18th century CE, have also influenced a lot in the growth of modern Malayalam literature in its pre-mature form. The Bharathappuzha river, also known as River Ponnani, and its tributaries, have played a major role in the development of modern Malayalam Literature.Paremmakkal Thoma Kathanar and Kerala Varma Valiakoi Thampuran are noted for their contribution to Malayalam prose. The ""triumvirate of poets"" (Kavithrayam): Kumaran Asan, Vallathol Narayana Menon, and Ulloor S. Parameswara Iyer, are recognised for moving Keralite poetry away from archaic sophistry and metaphysics, and towards a more lyrical mode. The poets like Moyinkutty Vaidyar"	Kerala
1305	and Pulikkottil Hyder have made notable contributions to the Mappila songs, which is a genre of the Arabi Malayalam literature. The first travelogue in any Indian language is the Malayalam Varthamanappusthakam, written by Paremmakkal Thoma Kathanar in 1785. The prose literature, Malayalam journalism, and criticism began after the latter-half of 18th century. Contemporary Malayalam literature deals with social, political, and economic life context. The tendency of the modern literature is often towards political radicalism. Malayalam literature has been presented with 6 Jnanapith awards, the second-most for any Dravidian language and the third-highest for any Indian language. In the second half	Kerala
1306	of the 20th century, Jnanpith winning poets and writers like G. Sankara Kurup, S. K. Pottekkatt, Thakazhi Sivasankara Pillai, M. T. Vasudevan Nair, O. N. V. Kurup, and Akkitham Achuthan Namboothiri, had made valuable contributions to the modern Malayalam literature. Later, writers like O. V. Vijayan, Kamaladas, M. Mukundan, Arundhati Roy, Vaikom Muhammed Basheer, have gained international recognition.=== Cuisine ===Kerala cuisine includes a wide variety of vegetarian and non-vegetarian dishes prepared using fish, poultry, and meat. Culinary spices have been cultivated in Kerala for millennia and they are characteristic of its cuisine. Rice is a dominant staple that is eaten	Kerala
1307	at all times of day. A majority of the breakfast foods in Kerala are made out of rice, in one form or the other (idli, dosa, puttu, pathiri, appam, or idiyappam), tapioca preparations, or pulse-based vada. These may be accompanied by chutney, kadala, payasam, payar pappadam, appam, chicken curry, beef fry, egg masala and fish curry. Porotta and Biryani are also often found in restaurants in Kerala. Thalassery biryani is popular as an ethnic brand. Lunch dishes include rice and curry along with rasam, pulisherry and sambar. Sadhya is a vegetarian meal, which is served on a banana leaf and	Kerala
1308	followed with a cup of payasam. Popular snacks include banana chips, yam crisps, tapioca chips, Achappam, Unni appam and kuzhalappam. Seafood specialties include karimeen, prawns, shrimp and other crustacean dishes.Thalassery Cuisine is varied and is a blend of many influences.=== Elephants ===Elephants have been an integral part of the culture of the state. Almost all of the local festivals in Kerala include at least one richly caparisoned elephant. Kerala is home to the largest domesticated population of elephants in India—about 700 Indian elephants, owned by temples as well as individuals. These elephants are mainly employed for the processions and displays	Kerala
1309	"associated with festivals celebrated all around the state. More than 10,000 festivals are celebrated in the state annually and some animal lovers have sometimes raised concerns regarding the overwork of domesticated elephants during them. In Malayalam literature, elephants are referred to as the ""sons of the sahya"". The elephant is the state animal of Kerala and is featured on the emblem of the Government of Kerala.== Media ==The media, telecommunications, broadcasting and cable services are regulated by the Telecom Regulatory Authority of India (TRAI). The National Family Health Survey – 4, conducted in 2015–16, ranked Kerala as the state with"	Kerala
1310	the highest media exposure in India. Dozens of newspapers are published in Kerala, in nine major languages, but principally Malayalam and English. Kerala has the highest media exposure in India. The most widely circulated Malayalam-language newspapers are Malayala Manorama, Mathrubhumi, Deshabhimani, Madhyamam, Kerala Kaumudi, Mangalam, Chandrika, Deepika, Janayugam, Janmabhumi, Siraj Daily and Suprabhaatham. Major Malayalam periodicals include Mathrubhumi Azhchappathippu, Vanitha, India Today Malayalam, Madhyamam Weekly, Grihalakshmi, Dhanam, Chithrabhumi and Bhashaposhini. The Hindu is the most read English language newspaper in the state, followed by The New Indian Express. Other dailies include Deccan Chronicle, The Times of India, DNA, The Economic	Kerala
1311	Times and The Financial Express.DD Malayalam is the state-owned television broadcaster. Multi system operators provide a mix of Malayalam, English, other Indian language and international channels. Some of the popular Malayalam television channels are Asianet, Asianet News, Asianet Plus, Asianet Movies, Surya TV, Surya Movies, Mazhavil Manorama, Manorama News, Kairali TV, Kairali News, Flowers, Media One TV, Mathrubhumi News, Kappa TV, Amrita TV, Reporter TV, Jaihind, Janam TV, Jeevan TV, Kaumudy TV and Shalom TV. With the second-highest internet penetration rate in India, Digital medias including Social medias and OTT services are a main source of information and entertainment in	Kerala
1312	the state. Malayalam version of Google News was launched in September 2008. A sizeable People's science movement has taken root in the state, and such activities as writer's cooperatives are becoming increasingly common. BSNL, Airtel, Vodafone Idea Limited, Jio are the major cell phone service providers. Broadband Internet services are widely available throughout the state; some of the major ISPs are BSNL, Asianet Satellite Communications, Reliance Communications, Airtel, Vodafone Idea Limited, MTS, RailWire and VSNL. According to a TRAI report, as of June 2018 the total number of wireless phone subscribers in Kerala is about 43.1 million and the wireline	Kerala
1313	"subscriber base is at 1.9 million, accounting for the telephone density of 124.15. Unlike in many other states, the urban-rural divide is not visible in Kerala with respect to mobile phone penetration.== Sports ==By the 21st century, almost all of the native sports and games from Kerala have either disappeared or become just an art form performed during local festivals; including Poorakkali, Padayani, Thalappandukali, Onathallu, Parichamuttukali, Velakali, and Kilithattukali. However, Kalaripayattu, regarded as ""the mother of all martial arts in the world"", is an exception and is practised as the indigenous martial sport. Another traditional sport of Kerala is the"	Kerala
1314	boat race, especially the race of Snake boats.Cricket and football became popular in the state; both were introduced in Malabar during the British colonial period in the 19th century. Cricketers, like Tinu Yohannan, Abey Kuruvilla, Chundangapoyil Rizwan, Sreesanth, Sanju Samson and Basil Thampi found places in the national cricket team. A cricket franchise from Kerala, the Kochi Tuskers, played in the Indian Premier League's fourth season. However, this team was disbanded after the season because of conflicts of interest among its franchises. Kerala has only performed well recently in the Ranji Trophy cricket competition, in 2017–18 reaching the quarterfinals for	Kerala
1315	the first time in history. Football is one of the most widely played and watched sports with huge in this state support for club and district level matches. Kochi hosts Kerala Blasters FC in the Indian Super League. The Blasters are one of the most widely supported clubs in the country as well as the fifth most followed football club from Asia in the social media. Also, Kozhikode hosts Gokulam Kerala FC in the I-League as well as the Sait Nagjee Football Tournament. Kerala is one of the major footballing states in India along with West Bengal and Goa and	Kerala
1316	has produced national players like I. M. Vijayan, C. V. Pappachan, V. P. Sathyan, U. Sharaf Ali, Jo Paul Ancheri, Ashique Kuruniyan, Muhammad Rafi, Jiju Jacob, Mashoor Shereef, Pappachen Pradeep, C.K. Vineeth, Anas Edathodika, Sahal Abdul Samad, and Rino Anto. The Kerala state football team has won the Santhosh Trophy six times; in 1973, 1992, 1993, 2001, 2004, and 2018. They were also the runners-up eight times.Among the prominent athletes hailing from the state are P. T. Usha, Shiny Wilson and M.D. Valsamma, all three of whom are recipients of the Padma Shri as well as Arjuna Award, while K.	Kerala
1317	M. Beenamol and Anju Bobby George are Rajiv Gandhi Khel Ratna and Arjuna Award winners. T. C. Yohannan, Suresh Babu, Sinimol Paulose, Angel Mary Joseph, Mercy Kuttan, K. Saramma, K. C. Rosakutty, Padmini Selvan and Tintu Luka are the other Arjuna Award winners from Kerala. Volleyball is another popular sport and is often played on makeshift courts on sandy beaches along the coast. Jimmy George was a notable Indian volleyball player, rated in his prime as among the world's ten best players. Other popular sports include badminton, basketball and kabaddi. The Indian Hockey team captain P. R. Shreejesh, ace goalkeeper	Kerala
1318	hails from Kerala. International Walkers from the state include K. T. Irfan.For the 2017 FIFA U-17 World Cup in India, the Jawaharlal Nehru Stadium (Kochi), was chosen as one of the six venues where the game would be hosted in India. Greenfield International Stadium at located at Kariavattom in Thiruvananthapuram city, is India's first DBOT (design, build, operate and transfer) model outdoor stadium and it has hosted international cricket matches and international football matches including 2015 SAFF Championship.== Tourism ==Kerala's culture and traditions, coupled with its varied demographics, have made the state one of the most popular tourist destinations in	Kerala
1319	"India. In 2012, National Geographic's Traveller magazine named Kerala as one of the ""ten paradises of the world"" and ""50 must see destinations of a lifetime"". Travel and Leisure also described Kerala as ""One of the 100 great trips for the 21st century"". In 2012, it overtook the Taj Mahal to be the number one travel destination in Google's search trends for India. CNN Travel listed Kerala amongst its '19 best places to visit in 2019'.Kerala's beaches, backwaters, lakes, mountain ranges, waterfalls, ancient ports, palaces, religious institutions and wildlife sanctuaries are major attractions for both domestic and international tourists. The"	Kerala
1320	city of Kochi ranks first in the total number of international and domestic tourists in Kerala. Until the early 1980s, Kerala was a relatively unknown destination compared to other states in the country. In 1986 the government of Kerala declared tourism an important industry and it was the first state in India to do so. Marketing campaigns launched by the Kerala Tourism Development Corporation, the government agency that oversees the tourism prospects of the state, resulted in the growth of the tourism industry. Many advertisements branded Kerala with the tagline Kerala, God's Own Country. Kerala tourism is a global brand	Kerala
1321	and regarded as one of the destinations with highest recall. In 2006, Kerala attracted 8.5 million tourists, an increase of 23.7% over the previous year, making the state one of the fastest-growing popular destinations in the world. In 2011, tourist inflow to Kerala crossed the 10-million mark.Ayurvedic tourism has become very popular since the 1990s, and private agencies have played a notable role in tandem with the initiatives of the Tourism Department. Kerala is known for its ecotourism initiatives which include mountaineering, trekking and bird-watching programmes in the Western Ghats as the major activities. The state's tourism industry is a	Kerala
1322	major contributor to the state's economy, growing at the rate of 13.3%. The revenue from tourism increased five-fold between 2001 and 2011 and crossed the ₹ 190 billion mark in 2011. According to the Economic Times Kerala netted a record revenue of INR 36,528.01 crore from the tourism sector in 2018, clocking an increase of Rs 2,874.33 crore from the previous year. Over 16.7 million tourists visited Kerala in 2018 as against 15.76 million the previous year, recording an increase of 5.9%. The industry provides employment to approximately 1.2 million people.The state's only drive-in beach, Muzhappilangad in Kannur, which stretches	Kerala
1323	across five kilometres of sand, was chosen by the BBC as one of the top six drive-in beaches in the world in 2016. Idukki Dam, the world's second arch dam, and Asia's first is at Idukki. The major beaches are at Kovalam, Varkala, Kozhikode, Fort Kochi, Cherai, Alappuzha, Ponnani, Kadalundi, Tanur, Chaliyam, Payyambalam, Kappad, Muzhappilangad and Bekal. Popular hill stations are at Ponmudi, Wayanad, Wagamon, Munnar, Peermade, Ramakkalmedu, Arimbra, Paithalmala of Kannur district, Kodikuthimala, and Nelliampathi. Munnar is 4,500 feet above sea level and is known for tea plantations, and a variety of flora and fauna. Kerala's ecotourism destinations include	Kerala
