id	text	title
951	magnitude of 12.53. It is 2.4 by 1.8 arcminutes and is 178 million light-years away with a diameter of 124,000 light-years. Its companion is NGC 876, which is about 103,000 light-years from the core of NGC 877. They are interacting gravitationally, as they are connected by a faint stream of gas and dust. Arp 276 is a different pair of interacting galaxies in Aries, consisting of NGC 935 and IC 1801.NGC 821 is an E6 elliptical galaxy. It is unusual because it has hints of an early spiral structure, which is normally only found in lenticular and spiral galaxies. NGC	Aries (constellation)
952	821 is 2.6 by 2.0 arcminutes and has a visual magnitude of 11.3. Its diameter is 61,000 light-years and it is 80 million light-years away. Another unusual galaxy in Aries is Segue 2. Segue 2 is a dwarf galaxy that is a satellite galaxy of the Milky Way, recently discovered to be a potential relic of the epoch of reionization.Meteor showersAries is home to several meteor showers. The Daytime Arietid meteor shower is one of the strongest meteor showers that occurs during the day, lasting from 22 May to 2 June. It is an annual shower associated with the Marsden	Aries (constellation)
953	"group of comets that peaks on 7 June with a maximum zenithal hourly rate of 54 meteors. Its parent body may be the asteroid Icarus. The meteors are sometimes visible before dawn, because the radiant is 32 degrees away from the Sun. They usually appear at a rate of 1–2 per hour as ""earthgrazers"", meteors that last several seconds and often begin at the horizon. Because most of the Daytime Arietids are not visible to the naked eye, they are observed in the radio spectrum. This is possible because of the ionized gas they leave in their wake. Other meteor"	Aries (constellation)
954	showers radiate from Aries during the day; these include the Daytime Epsilon Arietids and the Northern and Southern Daytime May Arietids. The Jodrell Bank Observatory discovered the Daytime Arietids in 1947 when James Hey and G.S. Stewart adapted the World War II-era radar systems for meteor observations.The Delta Arietids are another meteor shower radiating from Aries. Peaking on 9 December with a low peak rate, the shower lasts from 8 December to 14 January, with the highest rates visible from 8 to 14 December. The average Delta Aquarid meteor is very slow, with an average velocity of 13.2 kilometres (8.2	Aries (constellation)
955	mi) per second. However, this shower sometimes produces bright fireballs. This meteor shower has northern and southern components, both of which are likely associated with 1990 HA, a near-Earth asteroid.The Autumn Arietids also radiate from Aries. The shower lasts from 7 September to 27 October and peaks on 9 October. Its peak rate is low. The Epsilon Arietids appear from 12 to 23 October. Other meteor showers radiating from Aries include the October Delta Arietids, Daytime Epsilon Arietids, Daytime May Arietids, Sigma Arietids, Nu Arietids, and Beta Arietids. The Sigma Arietids, a class IV meteor shower, are visible from 12	Aries (constellation)
956	to 19 October, with a maximum zenithal hourly rate of less than two meteors per hour on 19 October.Planetary systemsAries contains several stars with extrasolar planets. HIP 14810, a G5 type star, is orbited by three giant planets (those more than ten times the mass of Earth). HD 12661, like HIP 14810, is a G-type main sequence star, slightly larger than the Sun, with two orbiting planets. One planet is 2.3 times the mass of Jupiter, and the other is 1.57 times the mass of Jupiter. HD 20367 is a G0 type star, approximately the size of the Sun, with	Aries (constellation)
957	one orbiting planet. The planet, discovered in 2002, has a mass 1.07 times that of Jupiter and orbits every 500 days.ReferencesExplanatory notesCitationsBibliographyOnline sourcesExternal linksThe Deep Photographic Guide to the Constellations: AriesStar Tales – AriesAries Constellation at Constellation GuideMedia related to Aries (constellation) at Wikimedia Commons	Aries (constellation)
958	Cancer is one of the twelve constellations of the zodiac. Its name is Latin for crab and it is commonly represented as one. Its astrological symbol is (Unicode ♋). Cancer is a medium-size constellation with an area of 506 square degrees and its stars are rather faint, its brightest star Beta Cancri having an apparent magnitude of 3.5. It contains two stars with known planets, including 55 Cancri, which has five: one super-earth and four gas giants, one of which is in the habitable zone and as such has expected temperatures similar to Earth. Located at the center of the	Cancer (constellation)
959	constellation is Praesepe (Messier 44), one of the closest open clusters to Earth and a popular target for amateur astronomers.CharacteristicsCancer is a medium-sized constellation that is bordered by Gemini to the west, Lynx to the north, Leo Minor to the northeast, Leo to the east, Hydra to the south, and Canis Minor to the southwest. The three-letter abbreviation for the constellation, as adopted by the International Astronomical Union in 1922, is 'Cnc'. The official constellation boundaries, as set by Eugène Delporte in 1930, are defined by a polygon of 10 sides (illustrated in infobox). In the equatorial coordinate system, the	Cancer (constellation)
960	right ascension coordinates of these borders lie between 07h 55m 19.7973s and 09h 22m 35.0364s, while the declination coordinates are between 33.1415138° and 6.4700689°. Covering 506 square degrees or 0.921% of the sky, it ranks 31st of the 88 constellations in size. It can be seen at latitudes between +90° and -60° and is best visible at 9 p.m. during the month of March.Notable featuresStarsCancer is the dimmest of the zodiacal constellations, having only two stars above the fourth magnitude. The German cartographer Johann Bayer used the Greek letters Alpha through Omega to label the most prominent stars in the	Cancer (constellation)
961	constellation, followed by the letters A, then lowercase b, c and d.Also known as Altarf, Beta Cancri is the brightest star in Cancer at apparent magnitude 3.5 and located 290 light-years from Earth. It is a binary star system, its main component an orange giant of spectral type K4III that is varies slightly from a baseline magnitude of 3.53—dipping by 0.005 magnitude over a period of 6 days. An aging star, it has expanded to around 50 times the Sun's diameter and shines with 660 times its luminosity. It has a faint magnitude 14 red dwarf companion located 29 seconds	Cancer (constellation)
962	"away that takes 76,000 years to complete an orbit. Altarf represents a part of Cancer's body.At magnitude 3.9 is Delta Cancri, also known as Asellus Australis. Located 131±1 light-years from Earth, it is an orange-hued giant star that has swollen and cooled off the main sequence to become an orange giant with a radius 11 times and luminosity 53 times that of the Sun. Its common name means ""southern donkey"". The star also holds a record for the longest name, ""Arkushanangarushashutu,"" derived from ancient Babylonian language, which translates to ""the southeast star in the Crab."" Delta Cancri also makes it"	Cancer (constellation)
963	"easy to find X Cancri, the reddest star in the sky. Known as Asellus Borealis ""northern donkey"", Gamma Cancri is a white-hued A-type subgiant of spectral type A1IV and magnitude 4.67, that is 35 times as luminous as of the Sun. It is located 181 ± 2 light-years from Earth.Iota Cancri is a wide double star. The primary is a yellow-hued G-type bright giant star of magnitude 4.0, around 300 light-years from Earth. It spent much of its stellar life as a B-type main sequence star before expanding and cooling to its current state as it spent its core hydrogen."	Cancer (constellation)
964	"The secondary is a white main sequence star of spectral type A3V and magnitude 6.57. Despite having different distances when measured by the HIPPARCOS satellite, the two stars share a common proper motion and appear to be a natural binary system.Located 174 ± 9 light-years from Earth, Alpha Cancri (Acubens) is a multiple star with a primary component an apparent white main sequence star of spectral type A5 and magnitude 4.26. The secondary is of magnitude 12.0 and is visible in small amateur telescopes. Its common name means ""the claw"". The primary is actually two very similar white main sequence"	Cancer (constellation)
965	"stars that are 5.3 AU distant from each other and the secondary is two small main sequence stars, most likely red dwarfs, that are 600 AU from the main pair. Hence the system is a quadruple one.Zeta Cancri or Tegmine (""the shell"") is a multiple star system that contains at least four stars located 83 light-years from Earth. The two brightest components are a binary star with an orbital period of 1100 years; the brighter component is a yellow-hued star of magnitude 70000.0 and the dimmer component is a yellow-hued star of magnitude 6.2. The brighter component is itself a"	Cancer (constellation)
966	"binary star with a period of 59.5 years; its primary is of magnitude 5.6 and its secondary is of magnitude 6.0. This pair will be at its greatest separation in 2018.Ten star systems have been found to have planets. Rho-1 Cancri or 55 Cancri is a binary star approximately 40.9 light-years distant from Earth. 55 Cancri consists of a yellow dwarf and a smaller red dwarf, with five planets orbiting the primary star; one low-mass planet that may be either a hot, water-rich world or a carbon planet and four gas giants. 55 Cancri A, classified as a rare ""super"	Cancer (constellation)
967	"metal-rich"" star, is one of the top 100 target stars for NASA’s Terrestrial Planet Finder mission, ranked 63rd on the list. The red dwarf 55 Cancri B, a suspected binary, appears to be gravitationally bound to the primary star, as the two share common proper motion.YBP 1194 is a sunlike star in the open cluster M67 that has been found to have three planets.Deep-sky objectsCancer is best known among stargazers as the home of Praesepe (Messier 44), an open cluster also called the Beehive Cluster, located right in the centre of the constellation. Located 577 light-years from Earth, it is"	Cancer (constellation)
968	"one of the nearest open clusters to our Solar System. M 44 contains about 50 stars, the brightest of which are of the sixth magnitude. Epsilon Cancri is the brightest member at magnitude 6.3. Praesepe is also one of the larger open clusters visible; it has an area of 1.5 square degrees, or three times the size of the full Moon. It is most easily observed when Cancer is high in the sky. North of the Equator, this period stretches from February to May. Ptolemy described the Beehive Cluster as ""the nebulous mass in the breast of Cancer."" It was"	Cancer (constellation)
969	"one of the first objects Galileo observed with his telescope in 1609, spotting 40 stars in the cluster. Today, there are about 1010 high-probability members, most of them (68 percent) red dwarfs. The Greeks and Romans identified the nebulous object as a manger from which two donkeys, represented by the neighbouring stars [1213] Asellus Borealis and [1210] Asellus Australis, were eating. The stars represent the donkeys that the god Dionysus and his tutor Silenus rode in the war against the Titans. The ancient Chinese interpreted the object as a ghost or demon riding in a carriage, calling it a ""cloud"	Cancer (constellation)
970	"of pollen blown from under willow catkins.""The smaller, denser open cluster Messier 67 can also be found in Cancer, 2500 light-years from Earth. It has an area of approximately 0.5 square degrees, the size of the full Moon. It contains approximately 200 stars, the brightest of which are of the tenth magnitude.QSO J0842+1835 is a quasar used to measure the speed of gravity in VLBI experiment conducted by Edward Fomalont and Sergei Kopeikin in September 2002.OJ 287 is a BL Lacertae object located 3.5 billion light years away that has produced quasi-periodic optical outbursts going back approximately 120 years, as"	Cancer (constellation)
971	first apparent on photographic plates from 1891. It was first detected at radio wavelengths during the course of the Ohio Sky Survey. Its central supermassive black hole is among the largest known, with a mass of 18 billion solar masses, more than six times the value calculated for the previous largest object.HistoryCancer is said to have been the place for the Akkadian Sun of the South, perhaps from its position at the summer solstice in very remote antiquity. But afterwards it was associated with the fourth month Duzu (June–July in the modern western calendar), and was known as the Northern	Cancer (constellation)
972	"Gate of Sun.Showing but few stars, and its brightest stars being of only 4th magnitude, Cancer was often considered the ""Dark Sign"", quaintly described as black and without eyes. Dante, alluding to this faintness and position of heavens, wrote in Paradiso:Cancer was the location of the Sun's most northerly position in the sky (the summer solstice) in ancient times, though this position now occurs in Taurus due to the precession of the equinoxes, around June 21. This is also the time that the Sun is directly overhead at 23.5°N, a parallel now known as the Tropic of Cancer.In Greek mythology,"	Cancer (constellation)
973	Cancer is identified with the crab that appeared while Hercules was fighting the many-headed Hydra. The crab bit Hercules on the foot, Hercules crushed it and then the goddess Hera, a sworn enemy of Hercules, placed the crab among the stars.IllustrationsThe modern symbol for Cancer represents the pincers of a crab, but Cancer has been represented as many types of creatures, usually those living in the water, and always those with an exoskeleton.In the Egyptian records of about 2000 BC it was described as Scarabaeus (Scarab), the sacred emblem of immortality. In Babylonia the constellation was known as MUL.AL.LUL, a	Cancer (constellation)
974	name which can refer to both a crab and a snapping turtle. On boundary stones, the image of a turtle or tortoise appears quite regularly and it is believed that this represents Cancer as a conventional crab has not so far been discovered on any of these monuments. There also appears to be a strong connection between the Babylonian constellation and ideas of death and a passage to the underworld, which may be the origin of these ideas in later Greek myths associated with Hercules and the Hydra. In the 12th century, an illustrated astronomical manuscript shows it as a	Cancer (constellation)
975	water beetle. Albumasar writes of this sign in Flowers of Abu Ma'shar. A 1488 Latin translation depicts cancer as a large crayfish, which also is the constellation's name in most Germanic languages. Jakob Bartsch and Stanislaus Lubienitzki, in the 17th century, described it as a lobster.NamesIn Ancient Greece, Aratus called the crab Καρκινος (Karkinos), which was followed by Hipparchus and Ptolemy. The Alfonsine tables called it Carcinus, a Latinized form of the Greek word. Eratosthenes extended this as Καρκινος, Ονοι, και Φατνη (Karkinos, Onoi. kai fatne): the Crab, Asses, and Crib.The Indian language Sanskrit shares a common ancestor with Greek,	Cancer (constellation)
976	"and the Sanskrit name of Cancer is Karka and Karkata. In Telugu it is ""Karkatakam"", in Kannada ""Karkataka"" or ""Kataka"", in Tamil Karkatan, and in Sinhalese Kagthaca. The later Hindus knew it as Kulira, from the Greek Κολουρος (Koloyros), the term originated by Proclus.In Ancient Rome, Manilius and Ovid called the constellation Litoreus (shore-inhabiting). Astacus and Cammarus appear in various classic writers, while it is called Nepa in Cicero's De Finibus and the works of Columella, Plautus, and Varro; all of these words signify crab, lobster, or scorpion.Athanasius Kircher said that in Coptic Egypt it was Κλαρια (Klaria), the Bestia"	Cancer (constellation)
977	"seu Statio Typhonis (the Power of Darkness). Jérôme Lalande identified this with Anubis, one of the Egyptian divinities commonly associated with Sirius.In most Germanic and Slavic languages, the constellation is known as ""The Crayfish"".MythologyThe creation of the constellation is explained in Greek mythology by the short-lived association of the crab Karkinos with one of the Twelve Labors of Heracles, in which Heracles battled the multi-headed Lernaean Hydra. Hera had sent Karkinos to distract Heracles and put him at a disadvantage during the battle, but Heracles quickly dispatched the crab by kicking it with such force that it was propelled into"	Cancer (constellation)
978	the sky. Other accounts had Karkinos grabbing onto Heracles's toe with its claws, but Heracles simply crushed the crab under his foot. Hera, grateful for Karkinos's effort, gave it a place in the sky. Some scholars have suggested that Karkinos was a late addition to the myth of Heracles in order to make the Twelve Labors correspond to the twelve signs of the Zodiac.AstrologyAs of 2002, the Sun appears in the constellation Cancer from July 21 to August 9. In tropical astrology, the Sun is considered to be in the sign Cancer from June 21 to July 22, and in	Cancer (constellation)
979	sidereal astrology, from July 16 to August 15.EquivalentsIn Chinese astronomy, the stars of Cancer lie within the The Vermillion Bird of the South (南方朱雀, Nán Fāng Zhū Què).See alsoCancer (Chinese astronomy)NotesReferencesExternal linksThe Deep Photographic Guide to the Constellations: CancerStar Tales – CancerCancer Constellation at Constellation Guide	Cancer (constellation)
980	Hercules is a constellation named after Hercules, the Roman mythological hero adapted from the Greek hero Heracles. Hercules was one of the 48 constellations listed by the 2nd century astronomer Ptolemy, and it remains one of the 88 modern constellations today. It is the fifth largest of the modern constellations.StarsHercules has no first or second magnitude stars. However, it does have several stars above magnitude 4. Alpha Herculis, traditionally called Rasalgethi, is a binary star resolvable in small amateur telescopes, 400 light-years from Earth. The primary is an irregular variable star; it is a red giant with a minimum magnitude	Hercules (constellation)
981	"of 4 and a maximum magnitude of 3. It has a diameter of 400 solar diameters. The secondary, which orbits every 3600 years, is a blue-green hued star of magnitude 5.4. Its common name means ""the kneeler's head"". Beta Herculis, also called Kornephoros, is the brightest star in Hercules. It is a yellow giant of magnitude 2.8, 148 light-years from Earth. Its traditional name means ""club-bearer"". deltoide 5512 is a double star divisible in small amateur telescopes. The primary is a blue-white star of magnitude 3.1,and is 78 light-years from Earth. The optical companion is of magnitude 8.2. Gamma Herculis"	Hercules (constellation)
982	is also a double star divisible in small amateur telescopes. The primary is a white giant of magnitude 3.8, 195 light-years from Earth. The optical companion, widely separated, is 10th magnitude. Zeta Herculis is a binary star that is becoming divisible in medium-aperture amateur telescopes, as the components widen to their peak in 2025. The system, 35 light-years from Earth, has a period of 34.5 years. The primary is a yellow-tinged star of magnitude 2.9 and the secondary is an orange star of magnitude 5.7.There are several dimmer variable stars in Hercules. 30 Herculis, also called g Herculis, is a	Hercules (constellation)
983	semiregular red giant with a period of 3 months. 361 light-years from Earth, it has a minimum magnitude of 6.3 and a maximum magnitude of 4.3. 68 Herculis, also called u Herculis, is a Beta Lyrae-type eclipsing binary star. 865 light-years from Earth, it has a period of 2 days; its minimum magnitude is 5.4 and its maximum magnitude is 4.7.Hercules is also home to many double stars and binary stars. Kappa Herculis is a double star divisible in small amateur telescopes. The primary is a yellow giant of magnitude 5.0, 388 light-years from Earth; the secondary is an orange	Hercules (constellation)
984	giant of magnitude 6.3, 470 light-years from Earth. Rho Herculis is a binary star 402 light-years from Earth, divisible in small amateur telescopes. Both components are blue-green giant stars; the primary is magnitude 4.5 and the secondary is magnitude 5.5. 95 Herculis is a binary star divisible in small telescopes, 470 light-years from Earth. The primary is a silvery giant star of magnitude 4.9 and the secondary is an old giant star of magnitude 5.2. 100 Herculis is a double star easily divisible in small amateur telescopes. Both components are magnitude 5.8 blue-white stars; they are 165 and 230 light-years	Hercules (constellation)
985	from Earth.Mu Herculis is 27.4 light-years from Earth. The solar apex, i.e., the point on the sky which marks the direction that the Sun is moving in its orbit around the center of the Milky Way, is located within Hercules, close to Vega in neighboring Lyra.Planetary systemsFifteen stars in Hercules are known to be orbited by extrasolar planets.14 Herculis has two planets. The planet 14 Herculis b had the longest period (4.9 years) and widest orbit (2.8 AU) at the time of discovery. The planet 14 Herculis c orbits much further out with very low eccentricity.HD 149026 has a transiting	Hercules (constellation)
986	hot Jupiter planet and is one of the most prominent and studied.HD 154345 has the planet HD 154345 b, a long period (9.095 years) and wide orbit (4.18 AU).HD 164922 has the first long period Saturn-like planet discovered. The mass is 0.36 MJ and semimajor axis of 2.11 AU.HD 147506 has the most massive transiting planet HAT-P-2b at the time of discovery. The mass is 8.65 MJ.HD 155358 has two planets around the lowest metallicity planet-harboring star (21% Sun). Both planets orbit in mild eccentricities.GSC 03089-00929 has a short transiting planet TrES-3. The period was 31 hours and undergoing orbital	Hercules (constellation)
987	decay.Gliese 649 has a saturnian planet around the red dwarf star.HD 156668 has a 4.15 Earth mass planet.Deep-sky objectsHercules contains two bright globular clusters: M13, the brightest globular cluster in the northern hemisphere, and M92. It also contains the nearly spherical planetary nebula Abell 39. M13 lies between the stars η Her and ζ Her; it is dim, but may be detected by the unaided eye on a very clear night.M13, visible to both the naked eye and binoculars, is a globular cluster of the 6th magnitude that contains more than 300,000 stars and is 25,200 light-years from Earth. It	Hercules (constellation)
988	is also very large, with an apparent diameter of over 0.25 degrees, half the size of the full moon; its physical diameter is more than 100 light-years. Individual stars in M13 are resolvable in a small amateur telescope.M92 is a globular cluster of magnitude 6.4, 26,000 light-years from earth. It is a Shapley class IV cluster, indicating that it is quite concentrated at the center; it has a very clear nucleus. M92 is visible as a fuzzy star in binoculars, like M13; it is denser and smaller than the more celebrated cluster. The oldest globular cluster known at 14 billion	Hercules (constellation)
989	years, its stars are resolvable in a medium-aperture amateur telescope.NGC 6229 is a dimmer globular cluster, with a magnitude of 9.4, it is the third-brightest globular in the constellation. 100,000 light-years from Earth, it is a Shapley class IV cluster, meaning that it is fairly rich in the center and quite concentrated at the nucleus.NGC 6210 is a planetary nebula of the 9th magnitude, 4000 light-years from Earth visible as a blue-green elliptical disk in amateur telescopes larger than 75 mm in aperture.The Hercules Cluster (Abell 2151) is a cluster of galaxies in Hercules.The Hercules–Corona Borealis Great Wall, the largest	Hercules (constellation)
990	"structure in the universe, is in Hercules.VisualizationsTraditionalThe traditional visualization imagines α Herculis as Hercules's head; its name, Ras Algethi, literally means ""head of the kneeling one"". Hercules's left hand then points toward Lyra from his shoulder (δ Herculis), and β Herculis, or Kornephoros (""club-bearer"") forms his other shoulder. His narrow waist is formed by ε Herculis and ζ Herculis. Finally, his left leg (with θ Herculis as the knee and ι Herculis the foot) is stepping on Draco's head, the dragon/snake who Hercules has vanquished and perpetually gloats over for eternities.Keystone asterismA common form found in modern star charts uses"	Hercules (constellation)
991	"the quadrangle formed by π Her, η Her, ζ Her and ε Her (known as the ""Keystone"" asterism) as Hercules's torso.H.A. ReyH. A. Rey has suggested an alternative visualization in which the ""Keystone"" becomes Hercules's head. This quadrangle lies between two very bright stars: Vega in the constellation Lyra and α CrB (Gemma, or Alphecca) in the constellation Corona Borealis. The hero's right leg contains two bright stars of the third magnitude: α Her (Ras Algethi) and δ Her (Sarin). The latter is the right knee. The hero's left leg contains dimmer stars of the fourth magnitude which do not"	Hercules (constellation)
992	"have Bayer designations but which do have Flamsteed numbers. The star β Her belongs to the hero's outstretched right hand, and is also called Kornephoros.HistoryAccording to Gavin White, the Greek constellation of Hercules is a distorted version of the Babylonian constellation known as the ""Standing Gods"" (MUL.DINGIR.GUB.BA.MESH). White argues that this figure was, like the similarly named ""Sitting Gods"", depicted as a man with a serpent's body instead of legs (the serpent element now being represented on the Greek star map by the figure of Draco that Hercules crushes beneath his feet). He further argues that the original name of"	Hercules (constellation)
993	"Hercules – the 'Kneeler' (see below) – is a conflation of the two Babylonian constellations of the Sitting and Standing Gods.The earliest Greek references to the constellation do not refer to it as Hercules. Aratus describes it as follows:Right there in its [Draco's] orbit wheels a Phantom form, like to a man that strives at a task. That sign no man knows how to read clearly, nor what task he is bent, but men simply call him On His Knees [Ἐγγόνασιν ""the Kneeler""].Now that Phantom, that toils on his knees, seems to sit on bended knee, and from both his"	Hercules (constellation)
994	shoulders his hands are upraised and stretch, one this way, one that, a fathom's length. Over the middle of the head of the crooked Dragon, he has the tip of his right foot. Here too that Crown [Corona], which glorious Dionysus set to be memorial of the dead Ariadne, wheels beneath the back of the toil-spent Phantom. To the Phantom’s back the Crown is near, but by his head mark near at hand the head of Ophiuchus [...] Yonder, too, is the tiny Tortoise, which, while still beside his cradle, Hermes pierced for stings and bade it be called the	Hercules (constellation)
995	Lyre [Lyra]: and he brought it into heaven and set it in front of the unknown Phantom. That Croucher on his Knees comes near the Lyre with his left knee, but the top of the Bird’s head wheels on the other side, and between the Bird’s head and the Phantom’s knee is enstarred the Lyre.The story connecting Hercules with the constellation is recounted by Dionysius of Halicarnassus:On his way back to Mycenae from Iberia having obtained the Cattle of Geryon as his tenth labour Heracles came to Liguria in North-Western Italy where he engaged in battle with two giants, Albion	Hercules (constellation)
996	"and Bergion or Dercynus. The opponents were strong; Hercules was in a difficult position so he prayed to his father Zeus for help. With the aegis of Zeus, Heracles won the battle. It was this kneeling position of Heracles when prayed to his father Zeus that gave the name ""the Kneeler"". and HyginusHercules is also sometimes associated with Gilgamesh, a Sumerian mythological a hero.EquivalentsIn Chinese astronomy, the stars that correspond to Hercules are located in two areas: the Purple Forbidden enclosure (紫微垣, Zǐ Wēi Yuán) and the Heavenly Market enclosure (天市垣, Tiān Shì Yuán).ReferencesFurther readingH. A. Rey, The Stars —"	Hercules (constellation)
997	A New Way To See Them. Enlarged World-Wide Edition. Houghton Mifflin, Boston, 1997. ISBN 0-395-24830-2.Ian Ridpath and Wil Tirion (2007). Stars and Planets Guide, Collins, London. ISBN 978-0-00-725120-9. Princeton University Press, Princeton. ISBN 978-0-691-13556-4.External linksThe Deep Photographic Guide to the Constellations: HerculesThe clickable HerculesStar Tales – HerculesHercules Constellation at Constellation GuideWarburg Institute Iconographic Database (over 180 medieval and early modern images of Hercules)	Hercules (constellation)
998	"Taurus (Latin for ""the Bull""; symbol: , Unicode: ♉) is one of the constellations of the zodiac, which means it is crossed by the plane of the ecliptic. Taurus is a large and prominent constellation in the northern hemisphere's winter sky. It is one of the oldest constellations, dating back to at least the Early Bronze Age when it marked the location of the Sun during the spring equinox. Its importance to the agricultural calendar influenced various bull figures in the mythologies of Ancient Sumer, Akkad, Assyria, Babylon, Egypt, Greece, and Rome.There are a number of features of interest to"	Taurus (constellation)
999	astronomers. Taurus hosts two of the nearest open clusters to Earth, the Pleiades and the Hyades, both of which are visible to the naked eye. At first magnitude, the red giant Aldebaran is the brightest star in the constellation. In the northwest part of Taurus is the supernova remnant Messier 1, more commonly known as the Crab Nebula. One of the closest regions of active star formation, the Taurus-Auriga complex, crosses into the northern part of the constellation. The variable star T Tauri is the prototype of a class of pre-main-sequence stars.CharacteristicsTaurus is a big and prominent constellation in the	Taurus (constellation)
1000	northern hemisphere's winter sky, between Aries to the west and Gemini to the east; to the north lie Perseus and Auriga, to the southeast Orion, to the south Eridanus, and to the southwest Cetus. In September and October, Taurus is visible in the evening along the eastern horizon. The most favorable time to observe Taurus in the night sky is during the months of December and January. By March and April, the constellation will appear to the west during the evening twilight.This constellation forms part of the zodiac, and hence is intersected by the ecliptic. This circle across the celestial	Taurus (constellation)
1001	sphere forms the apparent path of the Sun as the Earth completes its annual orbit. As the orbital plane of the Moon and the planets lie near the ecliptic, they can usually be found in the constellation Taurus during some part of each year. The galactic plane of the Milky Way intersects the northeast corner of the constellation and the galactic anticenter is located near the border between Taurus and Auriga. Taurus is the only constellation crossed by all three of the galactic equator, celestial equator, and ecliptic. A ring-like galactic structure known as the Gould's Belt passes through the	Taurus (constellation)
1002	"Taurus constellation.The recommended three-letter abbreviation for the constellation, as adopted by the International Astronomical Union in 1922, is ""Tau"". The official constellation boundaries, as set by Eugène Delporte in 1930, are defined by a polygon of 26 segments. In the equatorial coordinate system, the right ascension coordinates of these borders lie between 03h 23.4m and 05h 53.3m, while the declination coordinates are between 31.10° and −1.35°. Because a small part of the constellation lies to the south of the celestial equator, this can not be a completely circumpolar constellation at any latitude.Notable featuresDuring November, the Taurid meteor shower appears to"	Taurus (constellation)
1003	"radiate from the general direction of this constellation. The Beta Taurid meteor shower occurs during the months of June and July in the daytime, and is normally observed using radio techniques. In October, between the 18th and the 29th, both the Northern Taurids and the Southern Taurids are active; though the latter stream is stronger. However, between November 1 and 10, the two streams equalize.The brightest member of this constellation is Aldebaran, an orange-hued, spectral class K5 III giant star. Its name derives from الدبران al-dabarān, Arabic for ""the follower"", probably from the fact that it follows the Pleiades during"	Taurus (constellation)
1004	"the nightly motion of the celestial sphere across the sky. Forming the profile of a Bull's face is a V or A-shaped asterism of stars. This outline is created by prominent members of the Hyades, the nearest distinct open star cluster after the Ursa Major Moving Group. In this profile, Aldebaran forms the bull's bloodshot eye, which has been described as ""glaring menacingly at the hunter Orion"", a constellation that lies just to the southwest. The Hyades span about 5° of the sky, so that they can only be viewed in their entirety with binoculars or the unaided eye. It"	Taurus (constellation)
1005	"includes a naked eye double star, Theta Tauri, with a separation of 5.6 arcminutes.In the northeastern quadrant of the Taurus constellation lie the Pleiades (M45), one of the best known open clusters, easily visible to the naked eye. The seven most prominent stars in this cluster are at least visual magnitude six, and so the cluster is also named the ""Seven Sisters"". However, many more stars are visible with even a modest telescope. Astronomers estimate that the cluster has approximately 500-1,000 stars, all of which are around 100 million years old. However, they vary considerably in type. The Pleiades themselves"	Taurus (constellation)
1006	are represented by large, bright stars; there are also many small brown dwarfs and white dwarfs. The cluster is estimated to dissipate in another 250 million years. The Pleiades cluster is classified as a Shapley class c and Trumpler class I 3 r n cluster, indicating that it is irregularly shaped and loose, though concentrated at its center and detached from the star field.In the northern part of the constellation to the northwest of the Pleiades lies the Crystal Ball Nebula, known by its catalogue designation of NGC 1514. This planetary nebula is of historical interest following its discovery by	Taurus (constellation)
1007	German-born English astronomer William Herschel in 1790. Prior to that time, astronomers had assumed that nebulae were simply unresolved groups of stars. However, Herschel could clearly resolve a star at the center of the nebula that was surrounded by a nebulous cloud of some type. In 1864, English astronomer William Huggins used the spectrum of this nebula to deduce that the nebula is a luminous gas, rather than stars.To the west, the two horns of the bull are formed by Beta (β) Tauri and Zeta (ζ) Tauri; two star systems that are separated by 8°. Beta is a white, spectral	Taurus (constellation)
1008	"class B7 III giant star known as El Nath, which comes from the Arabic phrase ""the butting"", as in butting by the horns of the bull. At magnitude 1.65, it is the second brightest star in the constellation, and shares the border with the neighboring constellation of Auriga. As a result, it also bears the designation Gamma Aurigae. Zeta Tauri is an eclipsing binary star that completes an orbit every 133 days.A degree to the northwest of ζ Tauri is the Crab Nebula (M1), a supernova remnant. This expanding nebula was created by a Type II supernova explosion, which was"	Taurus (constellation)
1009	seen from Earth on July 4, 1054. It was bright enough to be observed during the day, and is mentioned in Chinese historical texts. At its peak the supernova reached magnitude −4, but the nebula is currently magnitude 8.4 and requires a telescope to observe. North American peoples also observed the supernova, as evidenced from a painting on a New Mexican canyon and various pieces of pottery that depict the event. However, the remnant itself was not discovered until 1731, when John Bevis found it.The star Lambda (λ) Tauri is an eclipsing binary star. This system consists of a spectral	Taurus (constellation)
1010	class B3 star being orbited by a less massive class A4 star. The plane of their orbit lies almost along the line of sight to the Earth. Every 3.953 days the system temporarily decreases in brightness by 1.1 magnitudes as the brighter star is partially eclipsed by the dimmer companion. The two stars are separated by only 0.1 astronomical units, so their shapes are modified by mutual tidal interaction. This results in a variation of their net magnitude throughout each orbit.Located about 1.8° west of Epsilon (ε) Tauri is T Tauri, the prototype of a class of variable stars called	Taurus (constellation)
1011	T Tauri stars. This star undergoes erratic changes in luminosity, varying between magnitude 9 to 13 over a period of weeks or months. This is a newly formed stellar object that is just emerging from its envelope of gas and dust, but has not yet become a main sequence star. The surrounding reflection nebula NGC 1555 is illuminated by T Tauri, and thus is also variable in luminosity. To the north lies Kappa Tauri, a visual double star consisting of two A7-type components. The pair have a separation of just 5.6 arc minutes, making them a challenge to split with	Taurus (constellation)
