id	text	title
1968	by decreolization of the língua brasílica and the related língua geral paulista, then spoken in almost all of what is now São Paulo, a former lingua franca in most of the contemporary Centro-Sul of Brazil before the 18th century, brought by the bandeirantes, interior pioneers of Colonial Brazil, closely related to its northern counterpart Nheengatu, and that is why the dialect shows many general differences from other variants of the language. It has striking remarkable differences in comparison to other Brazilian dialects in phonology, prosody and grammar, often stigmatized as being strongly associated with a substandard variant, now mostly rural.Cearense	Portuguese language
1969	or Costa norte – is a dialect spoken more sharply in the states of Ceará and Piauí. The variant of Ceará includes fairly distinctive traits it shares with the one spoken in Piauí, though, such as distinctive regional phonology and vocabulary (for example, a debuccalization process stronger than that of Portuguese, a different system of the vowel harmony that spans Brazil from fluminense and mineiro to amazofonia but is especially prevalent in nordestino, a very coherent coda sibilant palatalization as those of Portugal and Rio de Janeiro but allowed in fewer environments than in other accents of nordestino, a greater	Portuguese language
1970	presence of dental stop palatalization to palato-alveolar in comparison to other accents of nordestino, among others, as well as a great number of archaic Portuguese words).Baiano – Found in Bahia and border regions with Goiás and Tocantins. Similar to nordestino, it has a very characteristic syllable-timed rhythm and the greatest tendency to pronounce unstressed vowels as open-mid [ɛ] and [ɔ].Fluminense – A broad dialect with many variants spoken in the states of Rio de Janeiro, Espírito Santo and neighboring eastern regions of Minas Gerais. Fluminense formed in these previously caipira-speaking areas due to the gradual influence of European migrants, causing	Portuguese language
1971	many people to distance their speech from their original dialect and incorporate new terms. Fluminense is sometimes referred to as carioca, however carioca is a more specific term referring to the accent of the Greater Rio de Janeiro area by speakers with a fluminense dialect.Gaúcho – in Rio Grande do Sul, similar to sulista. There are many distinct accents in Rio Grande do Sul, mainly due to the heavy influx of European immigrants of diverse origins who have settled in colonies throughout the state, and to the proximity to Spanish-speaking nations. The gaúcho word in itself is a Spanish loanword	Portuguese language
1972	"into Portuguese of obscure Indigenous Amerindian origins.Mineiro – Minas Gerais (not prevalent in the Triângulo Mineiro). As the fluminense area, its associated region was formerly a sparsely populated land where caipira was spoken, but the discovery of gold and gems made it the most prosperous Brazilian region, what attracted Portuguese colonists, commoners from other parts of Brazil and their African slaves. South-southwestern, southeastern and northern areas of the state have fairly distinctive speech, actually approximating to caipira, fluminense (popularly called, often pejoratively, carioca do brejo, ""marsh carioca"") and baiano respectively. Areas including and surrounding Belo Horizonte have a distinctive accent.Nordestino"	Portuguese language
1973	– more marked in the Sertão (7), where, in the 19th and 20th centuries and especially in the area including and surrounding the sertão (the dry land after Agreste) of Pernambuco and southern Ceará, it could sound less comprehensible to speakers of other Portuguese dialects than Galician or Rioplatense Spanish, and nowadays less distinctive from other variants in the metropolitan cities along the coasts. It can be divided in two regional variants, one that includes the northern Maranhão and southern of Piauí, and other that goes from Ceará to Alagoas.Nortista or amazofonia – Most of Amazon Basin states, i.e. Northern	Portuguese language
1974	"Brazil. Before the 20th century, most people from the nordestino area fleeing the droughts and their associated poverty settled here, so it has some similarities with the Portuguese dialect there spoken. The speech in and around the cities of Belém and Manaus has a more European flavor in phonology, prosody and grammar.Paulistano – Variants spoken around Greater São Paulo in its maximum definition and more easterly areas of São Paulo state, as well as perhaps ""educated speech"" from anywhere in the state of São Paulo (where it coexists with caipira). Caipira is the hinterland sociolect of much of the Central-Southern"	Portuguese language
1975	"half of Brazil, nowadays conservative only in the rural areas and associated with them, that has a historically low prestige in cities as Rio de Janeiro, Curitiba, Belo Horizonte, and until some years ago, in São Paulo itself. Sociolinguistics, or what by times is described as ""linguistic prejudice"", often correlated with classism, is a polemic topic in the entirety of the country since the times of Adoniran Barbosa. Also, the ""Paulistano"" accent was heavily influenced by the presence of immigrants in the city of São Paulo, especially the Italians.Sertanejo – Center-Western states, and also much of Tocantins and Rondônia. It"	Portuguese language
1976	is closer to mineiro, caipira, nordestino or nortista depending on the location.Sulista – The variants spoken in the areas between the northern regions of Rio Grande do Sul and southern regions of São Paulo state, encompassing most of southern Brazil. The city of Curitiba does have a fairly distinct accent as well, and a relative majority of speakers around and in Florianópolis also speak this variant (many speak florianopolitano or manezinho da ilha instead, related to the European Portuguese dialects spoken in Azores and Madeira). Speech of northern Paraná is closer to that of inland São Paulo.Florianopolitano – Variants heavily	Portuguese language
1977	influenced by European Portuguese spoken in Florianópolis city (due to a heavy immigration movement from Portugal, mainly its insular regions) and much of its metropolitan area, Grande Florianópolis, said to be a continuum between those whose speech most resemble sulista dialects and those whose speech most resemble fluminense and European ones, called, often pejoratively, manezinho da ilha.Carioca – Not a dialect, but sociolects of the fluminense variant spoken in an area roughly corresponding to Greater Rio de Janeiro. It appeared after locals came in contact with the Portuguese aristocracy amidst the Portuguese royal family fled in the early 19th century.	Portuguese language
1978	There is actually a continuum between Vernacular countryside accents and the carioca sociolect, and the educated speech (in Portuguese norma culta, which most closely resembles other Brazilian Portuguese standards but with marked recent Portuguese influences, the nearest ones among the country's dialects along florianopolitano), so that not all people native to the state of Rio de Janeiro speak the said sociolect, but most carioca speakers will use the standard variant not influenced by it that is rather uniform around Brazil depending on context (emphasis or formality, for example).Brasiliense – used in Brasília and its metropolitan area. It is not considered	Portuguese language
1979	"a dialect, but more of a regional variant – often deemed to be closer to fluminense than the dialect commonly spoken in most of Goiás, sertanejo.Arco do desflorestamento or serra amazônica – Known in its region as the ""accent of the migrants,"" it has similarities with caipira, sertanejo and often sulista that make it differing from amazofonia (in the opposite group of Brazilian dialects, in which it is placed along nordestino, baiano, mineiro and fluminense). It is the most recent dialect, which appeared by the settlement of families from various other Brazilian regions attracted by the cheap land offer in"	Portuguese language
1980	"recently deforested areas.Recifense – used in Recife and its metropolitan area.=== Portugal ===Micaelense (Açores) (São Miguel) – Azores.Alentejano – Alentejo (Alentejan Portuguese)Algarvio – Algarve (there is a particular dialect in a small part of western Algarve).Minhoto – Districts of Braga and Viana do Castelo (hinterland).Beirão; Alto-Alentejano – Central Portugal (hinterland).Beirão – Central Portugal.Estremenho – Regions of Coimbra and Lisbon (this is a disputed denomination, as Coimbra and is not part of ""Estremadura"", and the Lisbon dialect has some peculiar features that are not only not shared with that of Coimbra, but also significantly distinct and recognizable to most native speakers"	Portuguese language
1981	from elsewhere in Portugal).Madeirense (Madeiran) – Madeira.Portuense – Regions of the district of Porto and parts of Aveiro.Transmontano – Trás-os-Montes e Alto Douro.=== Other countries and dependencies ===Angola – Angolano Archived 6 August 2020 at the Wayback Machine (Angolan Portuguese)Cape Verde – Cabo-verdiano (Cape Verdean Portuguese)East Timor – Timorense (East Timorese Portuguese)India – Damaense (Damanese Portuguese) and Goês (Goan Portuguese)Guinea-Bissau – Guineense (Guinean Portuguese)Macau – Macaense (Macanese Portuguese)Mozambique – Moçambicano (Mozambican Portuguese)São Tomé and Príncipe – Santomense (São Tomean Portuguese)Uruguay – Dialectos Portugueses del Uruguay (DPU)Differences between dialects are mostly of accent and vocabulary, but between the Brazilian dialects and	Portuguese language
1982	"other dialects, especially in their most colloquial forms, there can also be some grammatical differences. The Portuguese-based creoles spoken in various parts of Africa, Asia, and the Americas are independent languages.=== Characterization and peculiarities ===Portuguese, like Catalan, preserves the stressed vowels of Vulgar Latin which became diphthongs in most other Romance languages; cf. Port., Cat., Sard. pedra ; Fr. pierre, Sp. piedra, It. pietra, Ro. piatră, from Lat. petra (""stone""); or Port. fogo, Cat. foc, Sard. fogu; Sp. fuego, It. fuoco, Fr. feu, Ro. foc, from Lat. focus (""fire""). Another characteristic of early Portuguese was the loss of intervocalic l"	Portuguese language
1983	"and n, sometimes followed by the merger of the two surrounding vowels, or by the insertion of an epenthetic vowel between them: cf. Lat. salire (""to exit""), tenere (""to have""), catena (""jail""), Port. sair, ter, cadeia.When the elided consonant was n, it often nasalized the preceding vowel: cf. Lat. manum (""hand""), ranam (""frog""), bonum (""good""), Old Portuguese mão, rãa, bõo (Portuguese: mão, rã, bom). This process was the source of most of the language's distinctive nasal diphthongs. In particular, the Latin endings -anem, -anum and -onem became -ão in most cases, cf. Lat. canis (""dog""), germanus (""brother""), ratio (""reason"") with"	Portuguese language
1984	Modern Port. cão, irmão, razão, and their plurals -anes, -anos, -ones normally became -ães, -ãos, -ões, cf. cães, irmãos, razões.The Portuguese language is the only Romance language that preserves the clitic case mesoclisis: cf. dar-te-ei (I'll give thee), amar-te-ei (I'll love you), contactá-los-ei (I'll contact them). Like Galician, it also retains the Latin synthetic pluperfect tense: eu estivera (I had been), eu vivera (I had lived), vós vivêreis (you had lived). Romanian also has this tense, but uses the -s- form.== Vocabulary ==Most of the lexicon of Portuguese is derived, directly or through other Romance languages, from Latin. Nevertheless, because	Portuguese language
1985	of its original Lusitanian and Celtic Gallaecian heritage, and the later participation of Portugal in the Age of Discovery, it has a relevant number of words from the ancient Hispano-Celtic group and adopted loanwords from other languages around the world.A number of Portuguese words can still be traced to the pre-Roman inhabitants of Portugal, which included the Gallaeci, Lusitanians, Celtici and Cynetes. Most of these words derived from the Hispano-Celtic Gallaecian language of northwestern Iberia, and are very often shared with Galician since both languages have the same origin in the medieval language of Galician-Portuguese. A few of these words	Portuguese language
1986	existed in Latin as loanwords from other Celtic sources, often Gaulish. Altogether these are over 2,000 words, some verbs and toponymic names of towns, rivers, utensils and plants.In the 5th century, the Iberian Peninsula (the Roman Hispania) was conquered by the Germanic, Suebi and Visigoths. As they adopted the Roman civilization and language, however, these people contributed with some 500Germanic words to the lexicon. Many of these words are related to warfare, such as espora 'spur', estaca ('stake'), and guerra ('war'), from Gothic *spaúra, *stakka, and *wirro respectively; the natural world i.e. suino ('swine') from *sweina, gavião ('hawk') from *gabilans,	Portuguese language
1987	vaga ('wave') from *vigan' human emotions such as orgulho or orgulhoso ('pride', 'proud') from Old Germanic *urguol or verbs like gravar ('to craft, record, graft') from *graba or esmagar ('to squeeze, quash, grind') from Suebian *magōn or esfarrapar ('to shred') from *harpō. The Germanic languages influence also exists in toponymic surnames and patronymic surnames borne by Visigoth sovereigns and their descendants, and it dwells on placenames such as Ermesinde, Esposende and Resende where sinde and sende are derived from the Germanic sinths ('military expedition') and in the case of Resende, the prefix re comes from Germanic reths ('council'). Other examples	Portuguese language
1988	of Portuguese names, surnames and town names of Germanic toponymic origin include Henrique, Henriques, Vermoim, Mandim, Calquim, Baguim, Gemunde, Guetim, Sermonde and many more, are quite common mainly in the old Suebi and later Visigothic dominated regions, covering today's Northern half of Portugal and Galicia.Between the 9th and early 13th centuries, Portuguese acquired some 400 to 600 words from Arabic by influence of Moorish Iberia. They are often recognizable by the initial Arabic article a(l)-, and include common words such as aldeia ('village') from الضيعة alḍaiʿa, alface ('lettuce') from الخس alkhass, armazém ('warehouse') from المخزن almakhzan, and azeite ('olive oil')	Portuguese language
1989	from الزيت azzait.Starting in the 15th century, the Portuguese maritime explorations led to the introduction of many loanwords from Asian languages. For instance, catana ('cutlass') from Japanese katana, chá ('tea') from Chinese chá, and canja ('chicken-soup, piece of cake') from Malay.From the 16th to the 19th centuries, because of the role of Portugal as intermediary in the Atlantic slave trade, and the establishment of large Portuguese colonies in Angola, Mozambique, and Brazil, Portuguese acquired several words of African and Amerind origin, especially names for most of the animals and plants found in those territories. While those terms are mostly used	Portuguese language
1990	in the former colonies, many became current in European Portuguese as well. From Kimbundu, for example, came kifumate > cafuné ('head caress') (Brazil), kusula > caçula ('youngest child') (Brazil), marimbondo ('tropical wasp') (Brazil), and kubungula > bungular ('to dance like a wizard') (Angola). From South America came batata ('potato'), from Taino; ananás and abacaxi, from Tupi–Guarani naná and Tupi ibá cati, respectively (two species of pineapple), and pipoca ('popcorn') from Tupi and tucano ('toucan') from Guarani tucan.Finally, it has received a steady influx of loanwords from other European languages, especially French and English. These are by far the most important	Portuguese language
1991	"languages when referring to loanwords. There are many examples such as: colchete/crochê ('bracket'/'crochet'), paletó ('jacket'), batom ('lipstick'), and filé/filete ('steak'/'slice'), rua ('street'), respectively, from French crochet, paletot, bâton, filet, rue; and bife ('steak'), futebol, revólver, stock/estoque, folclore, from English ""beef,"" ""football,"" ""revolver,"" ""stock,"" ""folklore.""Examples from other European languages: macarrão ('pasta'), piloto ('pilot'), carroça ('carriage'), and barraca ('barrack'), from Italian maccherone, pilota, carrozza, and baracca; melena ('hair lock'), fiambre ('wet-cured ham') (in Portugal, in contrast with presunto 'dry-cured ham' from Latin prae-exsuctus 'dehydrated') or ('canned ham') (in Brazil, in contrast with non-canned, wet-cured (presunto cozido) and dry-cured (presunto cru)), or castelhano"	Portuguese language
1992	('Castilian'), from Spanish melena ('mane'), fiambre and castellano.== Classification and related languages ==Portuguese belongs to the West Iberian branch of the Romance languages, and it has special ties with the following members of this group:Galician, Fala and portunhol do pampa (the way riverense and its sibling dialects are referred to in Portuguese), its closest relatives.Mirandese, Leonese, Asturian, Extremaduran and Cantabrian (Astur-Leonese languages). Mirandese is the only recognised regional language spoken in Portugal (beside Portuguese, the only official language in Portugal).Spanish and calão (the way caló, language of the Iberian Romani, is referred to in Portuguese).Portuguese and other Romance languages (namely	Portuguese language
1993	French and Italian) share considerable similarities in both vocabulary and grammar. Portuguese speakers will usually need some formal study before attaining strong comprehension in those Romance languages, and vice versa. However, Portuguese and Galician are fully mutually intelligible, and Spanish is considerably intelligible for lusophones, owing to their genealogical proximity and shared genealogical history as West Iberian (Ibero-Romance languages), historical contact between speakers and mutual influence, shared areal features as well as modern lexical, structural, and grammatical similarity (89%) between them.Portuñol/Portunhol, a form of code-switching, has a more lively use and is more readily mentioned in popular culture in South	Portuguese language
1994	America. Said code-switching is not to be confused with the Portuñol spoken on the borders of Brazil with Uruguay (dialeto do pampa) and Paraguay (dialeto dos brasiguaios), and of Portugal with Spain (barranquenho), that are Portuguese dialects spoken natively by thousands of people, which have been heavily influenced by Spanish.Portuguese and Spanish are the only Ibero-Romance languages, and perhaps the only Romance languages with such thriving inter-language forms, in which visible and lively bilingual contact dialects and code-switching have formed, in which functional bilingual communication is achieved through attempting an approximation to the target foreign language (known as 'Portuñol') without	Portuguese language
1995	a learned acquisition process, but nevertheless facilitates communication. There is an emerging literature focused on such phenomena (including informal attempts of standardization of the linguistic continua and their usage).=== Galician-Portuguese in Spain ===The closest relative of Portuguese is Galician, which is spoken in the autonomous community (region) and historical nationality of Galicia (northwestern Spain). The two were at one time a single language, known today as Galician-Portuguese, but they have diverged especially in pronunciation and vocabulary due to the political separation of Portugal from Galicia. There is, however, still a linguistic continuity consisting of the variant of Galician referred to	Portuguese language
1996	"as galego-português baixo-limiao, which is spoken in several Galician and Portuguese villages within the transboundary biosphere reserve of Gerês-Xurés. It is ""considered a rarity, a living vestige of the medieval language that ranged from Cantabria to Mondego [...]"".As reported by UNESCO, due to the pressure of Spanish on the standard official version of Galician and centuries-old Hispanization, the Galician language was on the verge of disappearing. According to the UNESCO philologist Tapani Salminen, the proximity to Portuguese protects Galician.The core vocabulary and grammar of Galician are noticeably closer to Portuguese than to those of Spanish and within the EU context,"	Portuguese language
1997	Galician is often considered the same language as Portuguese. Galician like Portuguese, uses the future subjunctive, the personal infinitive, and the synthetic pluperfect. Mutual intelligibility (estimated at 90% by R. A. Hall, Jr., 1989) is excellent between Galicians and northern Portuguese. Despite political efforts in Spain to define them as separate languages, many linguists consider Galician to be a co-dialect of the Portuguese language with regional variations.Another member of the Galician-Portuguese group, most commonly thought of as a Galician dialect, is spoken in the Eonavian region in a western strip in Asturias and the westernmost parts of the provinces of	Portuguese language
1998	León and Zamora, along the frontier with Galicia, between the Eo and Navia rivers (or more exactly Eo and Frexulfe rivers). It is called eonaviego or gallego-asturiano by its speakers.The Fala language, known by its speakers as xalimés, mañegu, a fala de Xálima and chapurráu and in Portuguese as a fala de Xálima, a fala da Estremadura, o galego da Estremadura, valego or galaico-estremenho, is another descendant of Galician-Portuguese, spoken by a small number of people in the Spanish towns of Valverde del Fresno (Valverdi du Fresnu), Eljas (As Ellas) and San Martín de Trevejo (Sa Martín de Trevellu) in	Portuguese language
1999	the autonomous community of Extremadura, near the border with Portugal.There are a number of other places in Spain in which the native language of the common people is a descendant of the Galician-Portuguese group, such as La Alamedilla, Cedillo (Cedilho), Herrera de Alcántara (Ferreira d'Alcântara) and Olivenza (Olivença), but in these municipalities, what is spoken is actually Portuguese, not disputed as such in the mainstream.The diversity of dialects of the Portuguese language is known since the time of medieval Portuguese-Galician language when it coexisted with the Lusitanian-Mozarabic dialect, spoken in the south of Portugal. The dialectal diversity becomes more evident	Portuguese language
2000	in the work of Fernão d'Oliveira, in the Grammatica da Lingoagem Portuguesa, (1536), where he remarks that the people of Portuguese regions of Beira, Alentejo, Estremadura, and Entre Douro e Minho, all speak differently from each other. Also Contador d'Argote (1725) distinguishes three main varieties of dialects: the local dialects, the dialects of time, and of profession (work jargon). Of local dialects he highlights five main dialects: the dialect of Estremadura, of Entre-Douro e Minho, of Beira, of Algarve and of Trás-os-Montes. He also makes reference to the overseas dialects, the rustic dialects, the poetic dialect and that of prose.In	Portuguese language
2001	"the kingdom of Portugal, Ladinho (or Lingoagem Ladinha) was the name given to the pure Portuguese romance language, without any mixture of Aravia or Gerigonça Judenga. While the term língua vulgar was used to name the language before D. Dinis decided to call it ""Portuguese language"", the erudite version used and known as Galician-Portuguese (the language of the Portuguese court) and all other Portuguese dialects were spoken at the same time. In a historical perspective the Portuguese language was never just one dialect. Just like today there is a standard Portuguese (actually two) among the several dialects of Portuguese, in"	Portuguese language
2002	"the past there was Galician-Portuguese as the ""standard"", coexisting with other dialects.=== Influence on other languages ===Portuguese has provided loanwords to many languages, such as Indonesian, Manado Malay, Malayalam, Sri Lankan Tamil and Sinhala, Malay, Bengali, English, Hindi, Swahili, Afrikaans, Konkani, Marathi, Punjabi, Tetum, Xitsonga, Japanese, Lanc-Patuá, Esan, Bandari (spoken in Iran) and Sranan Tongo (spoken in Suriname). It left a strong influence on the língua brasílica, a Tupi–Guarani language, which was the most widely spoken in Brazil until the 18th century, and on the language spoken around Sikka in Flores Island, Indonesia. In nearby Larantuka, Portuguese is used for"	Portuguese language
2003	prayers in Holy Week rituals.The Japanese–Portuguese dictionary Nippo Jisho (1603) was the first dictionary of Japanese in a European language, a product of Jesuit missionary activity in Japan. Building on the work of earlier Portuguese missionaries, the Dictionarium Anamiticum, Lusitanum et Latinum (Annamite–Portuguese–Latin dictionary) of Alexandre de Rhodes (1651) introduced the modern orthography of Vietnamese, which is based on the orthography of 17th-century Portuguese. The Romanization of Chinese was also influenced by the Portuguese language (among others), particularly regarding Chinese surnames; one example is Mei. During 1583–88 Italian Jesuits Michele Ruggieri and Matteo Ricci created a Portuguese–Chinese dictionary – the	Portuguese language
2004	"first ever European–Chinese dictionary.For instance, as Portuguese merchants were presumably the first to introduce the sweet orange in Europe, in several modern Indo-European languages the fruit has been named after them. Some examples are Albanian portokall, Bosnian (archaic) portokal, prtokal, Bulgarian портокал (portokal), Greek πορτοκάλι (portokáli), Macedonian portokal, Persian پرتقال (porteghal), and Romanian portocală. Related names can be found in other languages, such as Arabic البرتقال (burtuqāl), Georgian ფორთოხალი (p'ort'oxali), Turkish portakal and Amharic birtukan. Also, in southern Italian dialects (e.g. Neapolitan), an orange is portogallo or purtuallo, literally ""(the) Portuguese (one)"", in contrast to standard Italian arancia.=== Derived languages"	Portuguese language
2005	===Beginning in the 16th century, the extensive contacts between Portuguese travelers and settlers, African and Asian slaves, and local populations led to the appearance of many pidgins with varying amounts of Portuguese influence.As each of these pidgins became the mother tongue of succeeding generations, they evolved into fully fledged creole languages, which remained in use in many parts of Asia, Africa and South America until the 18th century.Some Portuguese-based or Portuguese-influenced creoles are still spoken today, by over 3 million people worldwide, especially people of partial Portuguese ancestry.== Phonology ==Portuguese phonology is similar to those of languages such as Catalan	Portuguese language
2006	and Franco-Provençal, whereas that of Spanish is similar to those of Sardinian and the Southern Italian dialects. Some would describe the phonology of Portuguese as a blend of Spanish, Gallo-Romance (e.g. French) and the languages of northern Italy (especially Genoese).There is a maximum of 9 oral vowels, 2 semivowels and 21 consonants; though some varieties of the language have fewer phonemes. There are also five nasal vowels, which some linguists regard as allophones of the oral vowels. Galician-Portuguese developed in the region of the former Roman province of Gallaecia, from the Vulgar Latin (common Latin) that had been introduced by	Portuguese language
2007	Roman soldiers, colonists and magistrates during the time of the Roman Empire. Although the process may have been slower than in other regions, the centuries of contact with Vulgar Latin, after a period of bilingualism, completely extinguished the native languages, leading to the evolution of a new variety of Latin with a few Gallaecian features.Gallaecian and Lusitanian influences were absorbed into the local Vulgar Latin dialect, which can be detected in some Galician-Portuguese words as well as in placenames of Celtic and Iberian origin.An early form of Galician-Portuguese was already spoken in the Kingdom of the Suebi and by the	Portuguese language
2008	"year 800 Galician-Portuguese had already become the vernacular of northwestern Iberia. The first known phonetic changes in Vulgar Latin, which began the evolution to Galician-Portuguese, took place during the rule of the Germanic groups, the Suebi (411–585) and Visigoths (585–711). The Galician-Portuguese ""inflected infinitive"" (or ""personal infinitive"") and the nasal vowels may have evolved under the influence of local Celtic (as in Old French). The nasal vowels would thus be a phonologic characteristic of the Vulgar Latin spoken in Roman Gallaecia, but they are not attested in writing until after the 6th and 7th centuries.=== Vowels ===Like Catalan and German,"	Portuguese language
2009	Portuguese uses vowel quality to contrast stressed syllables with unstressed syllables. Unstressed isolated vowels tend to be raised and sometimes centralized.=== Consonants ===Phonetic notesSemivowels contrast with unstressed high vowels in verbal conjugation, as in (eu) rio /ˈʁi.u/ and (ele) riu /ˈʁiw/. Phonologists discuss whether their nature is vowel or consonant.In most of Brazil and Angola, the consonant hereafter denoted as /ɲ/ is realized as a nasal palatal approximant [j̃], which nasalizes the vowel that precedes it: [ˈnĩj̃u].Bisol (2005:122) proposes that Portuguese possesses labio-velar stops /kʷ/ and /ɡʷ/ as additional phonemes rather than sequences of a velar stop and /w/.The consonant	Portuguese language
2010	hereafter denoted as /ʁ/ has a variety of realizations depending on dialect. In Europe, it is typically a uvular trill [ʀ]; however, a pronunciation as a voiced uvular fricative [ʁ] may be becoming dominant in urban areas. There is also a realization as a voiceless uvular fricative [χ], and the original pronunciation as an alveolar trill [r] also remains very common in various dialects. A common realization of the word-initial /r/ in the Lisbon accent is a voiced uvular fricative trill [ʀ̝]. In Brazil, /ʁ/ can be velar, uvular, or glottal and may be voiceless unless between voiced sounds. It	Portuguese language
2011	is usually pronounced as a voiceless velar fricative [x], a voiceless glottal fricative [h] or voiceless uvular fricative [χ]. See also Guttural R in Portuguese./s/ and /z/ are normally lamino-alveolar, as in English. However, a number of dialects in northern Portugal pronounce /s/ and /z/ as apico-alveolar sibilants (sounding somewhat like a soft [ʃ] or [ʒ]), as in the Romance languages of northern Iberia. A very few northeastern Portugal dialects still maintain the medieval distinction between apical and laminal sibilants (written s/ss and c/ç/z, respectively).As a phoneme, /tʃ/ occurs only in loanwords, with a tendency for speakers to substitute in	Portuguese language
2012	/ʃ/. However, [tʃ] is an allophone of /t/ before /i/ in a number of Brazilian dialects. Similarly, [dʒ] is an allophone of /d/ in the same contexts.In northern and central Portugal, the voiced stops (/b/, /d/, and /ɡ/) are usually lenited to fricatives [β], [ð], and [ɣ], respectively, except at the beginning of words or after nasal vowels.== Grammar ==A notable aspect of the grammar of Portuguese is the verb. Morphologically, more verbal inflections from classical Latin have been preserved by Portuguese than by any other major Romance language. Portuguese and Spanish share very similar grammar. Portuguese also has some	Portuguese language
2013	"grammatical innovations not found in other Romance languages (except Galician and Fala):The present perfect has an iterative sense unique to the Galician-Portuguese language group. It denotes an action or a series of actions that began in the past but expected to occur again in the future. For instance, the sentence Tenho tentado falar consigo would be translated to ""I have been trying to talk to you"", not ""I have tried to talk to you."" On the other hand, the correct translation of ""Have you heard the latest news?"" is not *Tens ouvido as últimas? but Ouviste as últimas? since no"	Portuguese language
2014	repetition is implied.Portuguese makes use of the future subjunctive mood, which developed from medieval West Iberian Romance. In modern Spanish and Galician, it has almost entirely fallen into disuse. The future subjunctive appears in dependent clauses that denote a condition that must be fulfilled in the future so that the independent clause will occur. English normally employs the present tense under the same circumstances:Se eu for eleito presidente, mudarei a lei.If I am elected president, I will change the law.Quando fores mais velho, vais entender.When you grow older, you will understand.The personal infinitive can inflect according to its subject in	Portuguese language
2015	"person and number. It often shows who is expected to perform a certain action. É melhor voltares ""It is better [for you] to go back,"" É melhor voltarmos ""It is better [for us] to go back."" Perhaps for that reason, infinitive clauses replace subjunctive clauses more often in Portuguese than in other Romance languages.=== Writing system ===== Sample text ==Article 1 of the Universal Declaration of Human Rights in Portuguese:Todos os seres humanos nascem livres e iguais em dignidade e em direitos. Dotados de razão e de consciência, devem agir uns para com os outros em espírito de fraternidade.Article 1"	Portuguese language
2016	of the Universal Declaration of Human Rights in English:All human beings are born free and equal in dignity and rights. They are endowed with reason and conscience and should act towards one another in a spirit of brotherhood.== See also ==Portuguese literaturePortuguese AfricansAngolan literatureBrazilian literatureGallaecian languageIndo-PortugueseGalician ReintegrationismInternational Portuguese Language InstituteList of countries and territories where Portuguese is an official languageList of international organizations which have Portuguese as an official languageList of Portuguese-language poetsLusitanian languageMozambican PortuguesePortuguese language in AsiaPortuguese Language Orthographic Agreement of 1990Portuguese poetry== References ===== Citations ====== Sources ===LiteraturePhonology, orthography and grammarReference dictionariesLinguistic studies== External links ==Portuguese language at	Portuguese language
2017	Curlie	Portuguese language
2018	Hindi (Devanāgarī: हिन्दी, हिंदी, ISO: Hindī), or more precisely Modern Standard Hindi (Devanagari: मानक हिन्दी, ISO: Mānak Hindī), is an Indo-Aryan language spoken chiefly in the Hindi Belt region encompassing parts of northern, central, eastern, and western India. Hindi has been described as a standardised and Sanskritised register of the Hindustani language, which itself is based primarily on the Khariboli dialect of Delhi and neighbouring areas of North India. Hindi, written in the Devanagari script, is one of the two official languages of the Government of India, along with English. It is an official language in 9 states and 3	Hindi language
2019	"union territories and an additional official language in 3 other states. Hindi is also one of the 22 scheduled languages of the Republic of India.Hindi is the lingua franca of the Hindi Belt. It is also spoken, to a lesser extent, in other parts of India (usually in a simplified or pidginised variety such as Bazaar Hindustani or Haflong Hindi). Outside India, several other languages are recognised officially as ""Hindi"" but do not refer to the Standard Hindi language described here and instead descend from other dialects, such as Awadhi and Bhojpuri. Such languages include Fiji Hindi, which has an"	Hindi language
2020	official status in Fiji, and Caribbean Hindustani, which is spoken in Trinidad and Tobago, Guyana, and Suriname. Apart from the script and formal vocabulary, standard Hindi is mutually intelligible with standard Urdu, another recognised register of Hindustani as both share a common colloquial base.As a linguistic variety, Hindi is the fourth most-spoken first language in the world, after Mandarin, Spanish and English. Hindi alongside Urdu as Hindustani is the third most-spoken language in the world, after Mandarin and English.== Etymology ==The term Hindī originally was used to refer to inhabitants of the Indo-Gangetic Plain. It was borrowed from Classical Persian	Hindi language
2021	"هندی Hindī (Iranian Persian pronunciation: Hendi), meaning ""of or belonging to Hind (India)"" (hence, ""Indian"").Another name Hindavī (हिन्दवी) or Hinduī (हिन्दुई) (from Persian: هندوی ""of or belonging to the Hindu/Indian people"") was often used in the past, for example by Amir Khusrow in his poetry.The terms ""Hindi"" and ""Hindu"" trace back to Old Persian which derived these names from the Sanskrit name Sindhu (सिन्धु ), referring to the river Indus. The Greek cognates of the same terms are ""Indus"" (for the river) and ""India"" (for the land of the river).== History ===== Middle Indo-Aryan to Hindi ===Like other Indo-Aryan languages,"	Hindi language
